OSEBuildingID,DataYear,NumberofBuildings,PropertyGFAParking,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,building_rise,LargestUseType,SecondLargestUseType,ThirdLargestUseType,zip_code,building_age,building_age_bin,area_per_floor,distance(km)
20686,2015,1.0,0,50369.0,0.0,0.0,,719734.0,27.02,(1-4) LR Low Rise,unheated,none,none,98125,34.0,20 à 40,25184.0,12.276704419871601
20707,2015,1.0,0,23545.0,7000.0,0.0,12.0,1523324.0,59.11,(1-4) LR Low Rise,unheated,office,none,98134,84.0,80 à 100,30545.0,7.004749458139458
20735,2015,1.0,0,33550.0,0.0,0.0,99.0,952879.0,29.88,(1-4) LR Low Rise,school,none,none,98119,100.0,80 à 100,10897.0,2.482611056773226
20743,2015,1.0,0,26210.0,0.0,0.0,64.0,1019183.0,46.0,(1-4) LR Low Rise,unheated,none,none,98119,59.0,40 à 60,12113.5,2.525717110905773
20768,2015,1.0,0,27000.0,0.0,0.0,59.0,614852.0,17.49,(1-4) LR Low Rise,distribution center,none,none,98108,66.0,60 à 80,27000.0,8.281282391171933
20811,2015,1.0,0,95501.0,0.0,0.0,88.0,3105397.0,66.39,(1-4) LR Low Rise,school,none,none,98102,23.0,20 à 40,31833.666666666668,3.0379159167477767
20815,2015,1.0,0,13945.0,7238.0,0.0,94.0,501194.0,3.49,(1-4) LR Low Rise,office,parking,none,98102,65.0,60 à 80,10591.5,3.0107427728220277
20818,2015,1.0,3834,29392.0,3834.0,0.0,91.0,819378.0,12.54,(1-4) LR Low Rise,office,parking,none,98102,61.0,60 à 80,8519.333333333334,3.2000820363382525
20836,2015,1.0,55504,77796.0,55504.0,4438.0,61.0,4773349.0,33.28,(5-9) MR Mid Rise,office,parking,other,98102,37.0,20 à 40,16446.8,3.4320760692204875
20861,2015,1.0,0,21118.0,0.0,0.0,39.0,1392015.0,38.46,(1-4) LR Low Rise,residential,none,none,98103,34.0,20 à 40,7039.333333333333,3.877791661668505
20868,2015,1.0,0,132181.0,73177.0,8324.0,100.0,3568616.0,50.29,(5-9) MR Mid Rise,office,parking,other,98103,9.0,0 à 20,41225.2,3.6875817113202696
20885,2015,1.0,0,36000.0,0.0,0.0,8.0,10420096.0,391.32,(1-4) LR Low Rise,hotel-like,parking,none,other,56.0,40 à 60,30211.0,9.500007596384622
20888,2015,1.0,0,25521.0,0.0,0.0,85.0,561874.0,13.86,(1-4) LR Low Rise,unheated,none,none,98115,92.0,80 à 100,12760.5,7.215192876668777
20890,2015,1.0,0,23190.0,0.0,0.0,84.0,1540235.0,60.49,(1-4) LR Low Rise,school,none,none,98115,36.0,20 à 40,23190.0,7.215192876668777
20916,2015,1.0,0,23100.0,0.0,0.0,97.0,841388.0,36.97,(1-4) LR Low Rise,office,none,none,98103,62.0,60 à 80,20678.0,7.967291161057099
20917,2015,1.0,0,33780.0,0.0,0.0,45.0,2534671.0,103.77,(1-4) LR Low Rise,school,none,none,other,100.0,80 à 100,9606.666666666666,7.9981111625074695
20928,2015,1.0,0,44816.0,0.0,0.0,73.0,1855556.0,70.54,(1-4) LR Low Rise,unheated,none,none,other,68.0,60 à 80,13938.0,12.880845402874884
20930,2015,1.0,0,48789.0,0.0,0.0,89.0,1545356.0,40.85,(1-4) LR Low Rise,school,none,none,98109,97.0,80 à 100,48789.0,2.6463287993358433
20970,2015,1.0,7233,41922.0,9079.0,0.0,53.0,6592304.0,223.34,(1-4) LR Low Rise,hotel-like,parking,none,98118,56.0,40 à 60,20824.5,8.0500294050465
20976,2015,1.0,0,22320.0,0.0,0.0,67.0,405823.0,2.83,(1-4) LR Low Rise,unheated,none,none,98108,45.0,40 à 60,22320.0,6.962545120292663
20979,2015,1.0,0,31800.0,8200.0,0.0,83.0,1182575.0,8.24,(1-4) LR Low Rise,office,unheated,none,98108,40.0,20 à 40,20014.5,7.012775324814388
20984,2015,1.0,0,27185.0,0.0,0.0,68.0,1261714.0,8.8,(1-4) LR Low Rise,office,none,none,98108,52.0,40 à 60,14152.0,7.150943886689056
20985,2015,1.0,0,20560.0,7200.0,0.0,,499928.0,3.49,(1-4) LR Low Rise,other,unheated,none,98108,52.0,40 à 60,26400.0,7.185590232623496
20986,2015,1.0,0,25000.0,2680.0,0.0,,1712796.0,61.39,(1-4) LR Low Rise,unheated,office,none,98108,54.0,40 à 60,27680.0,7.3258965931309294
20987,2015,1.0,0,23272.0,2600.0,0.0,,1696448.0,44.3,(1-4) LR Low Rise,office,unheated,none,98108,53.0,40 à 60,12936.0,7.197023184358989
20988,2015,1.0,0,24988.0,0.0,0.0,48.0,2156407.0,69.87,(1-4) LR Low Rise,office,none,none,98108,53.0,40 à 60,12936.0,7.221324664783012
20989,2015,1.0,0,21386.0,0.0,0.0,64.0,228212.0,1.59,(1-4) LR Low Rise,unheated,none,none,98108,53.0,40 à 60,20500.0,7.254925695954141
21005,2015,1.0,0,21436.0,0.0,0.0,94.0,572139.0,3.99,(1-4) LR Low Rise,office,none,none,98103,64.0,60 à 80,10718.0,4.513858384231958
21023,2015,1.0,0,7245.0,6644.0,6344.0,,551801.0,13.76,(1-4) LR Low Rise,office,unheated,other,98102,24.0,20 à 40,20233.0,4.106070722141673
21057,2015,1.0,12400,24335.0,12400.0,2575.0,,992902.0,13.08,(1-4) LR Low Rise,office,parking,shops,98103,16.0,0 à 20,6881.5,4.170999821218811
21088,2015,1.0,8110,26295.0,12890.0,0.0,94.0,1101668.0,26.63,(1-4) LR Low Rise,office,parking,none,98103,37.0,20 à 40,7769.0,3.7851440105918557
21095,2015,1.0,0,46580.0,0.0,0.0,,764820.0,5.33,(5-9) MR Mid Rise,unheated,none,none,98101,94.0,80 à 100,7763.333333333333,0.6738521350897234
21097,2015,1.0,0,25920.0,0.0,0.0,37.0,468776.0,3.27,(1-4) LR Low Rise,shops,none,none,98101,106.0,> 100,12960.0,0.6724847500655412
21102,2015,1.0,0,38880.0,0.0,0.0,90.0,1090545.0,13.84,(1-4) LR Low Rise,shops,none,none,98101,103.0,> 100,12960.0,0.7310821090059185
21108,2015,1.0,0,23995.0,0.0,0.0,84.0,1453543.0,34.69,(1-4) LR Low Rise,office,none,none,98121,103.0,> 100,12960.0,0.770499655469547
21115,2015,1.0,0,39760.0,0.0,0.0,91.0,2569602.0,153.75,(1-4) LR Low Rise,office,none,none,98101,97.0,80 à 100,9940.0,0.7334718447785002
21116,2015,1.0,0,30971.0,0.0,0.0,,2798967.0,88.87,(1-4) LR Low Rise,other,none,none,98101,102.0,> 100,10323.666666666666,0.745210173234959
21117,2015,1.0,0,22667.0,0.0,0.0,1.0,3577120.0,127.84,(1-4) LR Low Rise,office,none,none,98101,76.0,60 à 80,7555.666666666667,0.7581194568186951
21122,2015,1.0,9226,14273.0,14128.0,9680.0,,4248084.0,110.32,(1-4) LR Low Rise,residential,office,parking,98103,21.0,20 à 40,10867.0,3.9713163464415717
21125,2015,1.0,6010,15908.0,8762.0,1500.0,68.0,1404467.0,9.79,(5-9) MR Mid Rise,office,shops,parking,98103,21.0,20 à 40,5546.0,4.0691140506570616
21129,2015,1.0,0,10155.0,8000.0,0.0,99.0,946147.0,37.82,(1-4) LR Low Rise,shops,hotel-like,none,98103,111.0,> 100,10258.0,4.095482844103488
21133,2015,1.0,0,22218.0,8668.0,0.0,86.0,1270139.0,8.85,(1-4) LR Low Rise,shops,office,none,98103,116.0,> 100,9160.0,4.004688329070714
21138,2015,1.0,0,40313.0,33976.0,4579.0,92.0,1977005.0,31.36,(1-4) LR Low Rise,office,parking,other,98103,75.0,60 à 80,46958.0,4.062361928345145
21140,2015,1.0,0,26532.0,0.0,0.0,4.0,1761048.0,53.25,(1-4) LR Low Rise,distribution center,none,none,98103,38.0,20 à 40,26532.0,4.333218607049696
21141,2015,1.0,0,19600.0,2788.0,0.0,,514471.0,7.63,(1-4) LR Low Rise,office,residential,none,98103,41.0,40 à 60,11194.0,4.292099628046474
21142,2015,1.0,0,30730.0,0.0,0.0,,2126288.0,47.48,(1-4) LR Low Rise,other,none,none,98103,53.0,40 à 60,30730.0,4.253007483521514
21145,2015,1.0,0,36839.0,0.0,0.0,64.0,1815350.0,15.64,(1-4) LR Low Rise,office,parking,none,98107,36.0,20 à 40,17800.0,4.491500033826041
21150,2015,1.0,0,57200.0,5000.0,0.0,83.0,1698779.0,76.57,(1-4) LR Low Rise,unheated,other,none,98119,73.0,60 à 80,20666.666666666668,4.176916836785536
21172,2015,1.0,0,23600.0,0.0,0.0,86.0,714898.0,4.98,(1-4) LR Low Rise,office,none,none,98109,41.0,40 à 60,11800.0,3.901363449054677
21177,2015,1.0,0,40067.0,0.0,0.0,29.0,2704889.0,18.86,(1-4) LR Low Rise,office,none,none,98109,36.0,20 à 40,13355.666666666666,4.1270032313989375
21178,2015,1.0,6922,26419.0,0.0,0.0,74.0,980356.0,6.83,(1-4) LR Low Rise,office,none,none,98109,33.0,20 à 40,6499.0,4.107432853749399
21179,2015,1.0,0,25262.0,0.0,0.0,76.0,1069292.0,13.57,(1-4) LR Low Rise,office,none,none,98109,43.0,40 à 60,8420.666666666666,4.178194678228896
21180,2015,1.0,0,38723.0,0.0,0.0,,4971699.0,38.55,(1-4) LR Low Rise,other,none,none,98103,26.0,20 à 40,17701.0,4.007614066225984
21181,2015,1.0,0,32739.0,0.0,0.0,35.0,2074152.0,14.46,(1-4) LR Low Rise,office,none,none,98109,42.0,40 à 60,11368.666666666666,4.053712502600913
21182,2015,1.0,0,34545.0,0.0,0.0,8.0,3250570.0,22.66,(1-4) LR Low Rise,office,none,none,98109,42.0,40 à 60,22416.0,4.053712502600913
21183,2015,1.0,0,70296.0,0.0,0.0,86.0,2834401.0,19.76,(1-4) LR Low Rise,office,none,none,98109,42.0,40 à 60,23432.0,3.9349507864413202
21192,2015,1.0,0,35300.0,9408.0,0.0,,1820292.0,24.1,(1-4) LR Low Rise,distribution center,office,none,98106,51.0,40 à 60,14184.0,7.317029000973433
21208,2015,1.0,0,92129.0,0.0,0.0,,6205886.0,174.79,(1-4) LR Low Rise,other,none,none,98133,58.0,40 à 60,46040.0,12.097649466680213
21212,2015,1.0,0,20236.0,0.0,0.0,,1991234.0,47.81,(1-4) LR Low Rise,other,none,none,98133,61.0,60 à 80,20236.0,11.89163472548337
21213,2015,1.0,0,27118.0,12697.0,0.0,70.0,1554939.0,40.12,(1-4) LR Low Rise,office,unheated,none,98133,71.0,60 à 80,19907.5,11.580633741090116
21216,2015,1.0,0,25557.0,0.0,0.0,,1314452.0,9.16,(1-4) LR Low Rise,residential,none,none,98133,52.0,40 à 60,6389.25,11.904021999012606
21218,2015,1.0,0,16243.0,10751.0,0.0,,3316562.0,133.7,(1-4) LR Low Rise,other,office,none,98133,64.0,60 à 80,13497.0,11.724481130536677
21219,2015,1.0,0,48112.0,0.0,0.0,69.0,1607726.0,11.21,(1-4) LR Low Rise,unheated,none,none,98133,50.0,40 à 60,48112.0,11.764223430782797
21221,2015,1.0,0,19050.0,0.0,0.0,50.0,1051036.0,26.87,(1-4) LR Low Rise,other,parking,none,98133,13.0,0 à 20,20909.0,11.635874729636223
21226,2015,1.0,16518,26275.0,16518.0,0.0,37.0,1612797.0,11.24,(1-4) LR Low Rise,office,parking,none,98133,21.0,20 à 40,13137.5,13.137585690265087
21233,2015,1.0,0,45000.0,0.0,0.0,,5655268.0,161.06,(1-4) LR Low Rise,other,none,none,98133,15.0,0 à 20,22500.0,12.267912932043846
21236,2015,1.0,0,26115.0,0.0,0.0,42.0,1605522.0,30.19,(1-4) LR Low Rise,shops,none,none,98133,24.0,20 à 40,26115.0,12.002987301112562
21239,2015,1.0,0,30044.0,0.0,0.0,88.0,1022112.0,40.36,(1-4) LR Low Rise,unheated,parking,none,98105,73.0,60 à 80,26033.0,6.0941873351923626
21243,2015,1.0,0,49468.0,0.0,0.0,80.0,1889990.0,61.64,(1-4) LR Low Rise,school,none,none,98109,15.0,0 à 20,12165.0,3.3312439855956293
21244,2015,1.0,0,46539.0,0.0,0.0,79.0,5024837.0,161.2,(1-4) LR Low Rise,hotel-like,none,none,98109,52.0,40 à 60,23269.5,3.296075853578401
21262,2015,1.0,0,29796.0,0.0,0.0,39.0,2291194.0,81.65,(1-4) LR Low Rise,residential,none,none,98121,113.0,> 100,7449.0,0.837079801425943
21265,2015,1.0,0,14428.0,7200.0,2788.0,27.0,1049088.0,15.38,(1-4) LR Low Rise,shops,office,parking,98121,102.0,> 100,13200.0,0.8590770802931498
21266,2015,1.0,0,37853.0,12495.0,0.0,95.0,1493137.0,10.41,(1-4) LR Low Rise,office,shops,none,98121,104.0,> 100,12716.0,0.8391195247155937
21270,2015,1.0,0,14400.0,14400.0,0.0,,403963.0,11.09,(1-4) LR Low Rise,unheated,office,none,98109,94.0,80 à 100,14400.0,0.8956949042291528
21278,2015,1.0,0,31945.0,0.0,0.0,4.0,1811669.0,12.63,(5-9) MR Mid Rise,unheated,parking,none,98119,67.0,60 à 80,6389.0,2.143157574889765
21290,2015,1.0,33055,52908.0,33055.0,0.0,43.0,4520838.0,31.52,(5-9) MR Mid Rise,office,parking,none,98109,37.0,20 à 40,10581.6,1.762431957569033
21310,2015,1.0,0,34680.0,0.0,0.0,92.0,1200811.0,27.63,(1-4) LR Low Rise,shops,none,none,98101,122.0,> 100,8670.0,1.062725081642512
21313,2015,1.0,34510,75058.0,0.0,0.0,8.0,7879628.0,361.73,(1-4) LR Low Rise,unheated,none,none,98101,54.0,40 à 60,13516.0,0.8217992389525796
21315,2015,1.0,0,25000.0,0.0,0.0,100.0,43943.0,0.31,(1-4) LR Low Rise,office,none,none,98101,119.0,> 100,19240.0,0.5374051262390974
21317,2015,1.0,0,16200.0,0.0,0.0,5.0,2139713.0,20.63,(1-4) LR Low Rise,shops,none,none,98101,107.0,> 100,36504.0,0.5625410239766292
21318,2015,1.0,0,35200.0,0.0,0.0,7.0,3054714.0,21.3,(5-9) MR Mid Rise,office,none,none,98101,115.0,> 100,5866.666666666667,0.6529354951877143
21319,2015,1.0,0,35840.0,0.0,0.0,75.0,1638229.0,45.02,(5-9) MR Mid Rise,office,none,none,98101,115.0,> 100,7168.0,0.7175454364895064
21321,2015,1.0,0,23230.0,0.0,0.0,55.0,1415494.0,9.87,(1-4) LR Low Rise,shops,none,none,98101,81.0,80 à 100,12960.0,0.6964550898329431
21322,2015,1.0,0,15609.0,6104.0,0.0,14.0,3014691.0,77.07,(1-4) LR Low Rise,office,shops,none,98101,94.0,80 à 100,7631.25,0.731040730229129
21328,2015,1.0,0,52284.0,0.0,0.0,,8436996.0,99.7,(1-4) LR Low Rise,hospital,none,none,98101,58.0,40 à 60,12310.75,0.6124162097407893
21336,2015,1.0,0,20411.0,0.0,0.0,,1939297.0,69.3,(1-4) LR Low Rise,other,none,none,98104,110.0,> 100,6803.666666666667,0.9734256834211574
21351,2015,1.0,10285,21571.0,0.0,0.0,2.0,2999512.0,88.59,(1-4) LR Low Rise,office,none,none,98104,60.0,40 à 60,10285.0,1.1253008981515125
21364,2015,1.0,11400,45780.0,4500.0,0.0,,10403123.0,418.99,(5-9) MR Mid Rise,school,parking,none,98122,34.0,20 à 40,6876.0,1.3056152602363265
21366,2015,1.0,0,35886.0,1184.0,436.0,,1057256.0,52.5,(1-4) LR Low Rise,other,office,other,98101,106.0,> 100,12679.333333333334,0.834347037585815
21367,2015,1.0,0,53000.0,17600.0,0.0,48.0,2726269.0,140.4,(1-4) LR Low Rise,unheated,parking,none,98104,60.0,40 à 60,12598.666666666666,0.9470218963791737
21380,2015,1.0,0,18380.0,6060.0,3304.0,66.0,4770943.0,33.26,(1-4) LR Low Rise,office,other,datacenter,98107,29.0,20 à 40,27744.0,5.667535565891859
21382,2015,1.0,0,36444.0,0.0,0.0,76.0,178243.0,1.24,(1-4) LR Low Rise,unheated,none,none,98107,62.0,60 à 80,36444.0,5.904765553540329
21388,2015,1.0,0,27553.0,0.0,0.0,57.0,1314716.0,50.83,(1-4) LR Low Rise,unheated,none,none,98107,72.0,60 à 80,27553.0,5.365545786903168
21389,2015,1.0,0,57310.0,0.0,0.0,,1318096.0,37.16,(1-4) LR Low Rise,distribution center,none,none,98107,71.0,60 à 80,57310.0,5.2860373722753335
21391,2015,1.0,0,10109.0,7016.0,3609.0,,1210229.0,20.79,(1-4) LR Low Rise,office,other,shops,98109,102.0,> 100,12960.0,0.8546404789047044
21396,2015,1.0,0,40686.0,0.0,0.0,,2116209.0,70.84,(1-4) LR Low Rise,shops,none,none,98109,103.0,> 100,13562.0,0.8834151741619524
21397,2015,1.0,0,45271.0,0.0,0.0,50.0,2540153.0,73.01,(1-4) LR Low Rise,shops,none,none,98109,58.0,40 à 60,22635.5,0.9275239812791946
21398,2015,1.0,12180,28380.0,0.0,0.0,46.0,1585441.0,38.97,(1-4) LR Low Rise,office,none,none,98109,102.0,> 100,5400.0,0.9402097733465264
21399,2015,1.0,0,329850.0,162894.0,11846.0,77.0,27139746.0,396.18,(5-9) MR Mid Rise,office,parking,other,98109,13.0,0 à 20,101632.0,0.7643069596057338
21401,2015,1.0,0,23730.0,0.0,0.0,85.0,1259456.0,39.59,(1-4) LR Low Rise,office,none,none,98109,96.0,80 à 100,8725.333333333334,0.8547939111556954
21413,2015,1.0,0,37481.0,0.0,0.0,1.0,7291418.0,68.16,(1-4) LR Low Rise,office,parking,none,98109,96.0,80 à 100,37740.0,1.348518696621907
21418,2015,1.0,0,49847.0,0.0,0.0,,3895403.0,120.26,(1-4) LR Low Rise,other,none,none,98109,61.0,60 à 80,26000.0,1.5687448081833373
21424,2015,1.0,0,23241.0,0.0,0.0,60.0,777915.0,20.86,(1-4) LR Low Rise,unheated,none,none,98109,13.0,0 à 20,7747.0,1.4742876179635225
21425,2015,1.0,0,155795.0,0.0,0.0,,17979460.0,219.88,(1-4) LR Low Rise,other,none,none,98109,60.0,40 à 60,155795.0,1.3764444665948175
21432,2015,1.0,0,21018.0,0.0,0.0,,1737596.0,26.72,(1-4) LR Low Rise,other,none,none,98109,20.0,0 à 20,21018.0,1.4534000531445508
21433,2015,1.0,0,28631.0,0.0,0.0,,6015128.0,183.51,(1-4) LR Low Rise,other,none,none,98109,24.0,20 à 40,30533.0,1.384575831952579
21435,2015,1.0,0,50000.0,0.0,0.0,,19061780.0,570.98,(1-4) LR Low Rise,other,none,none,98109,61.0,60 à 80,16985.5,1.2508064104818422
21436,2015,1.0,0,33000.0,0.0,0.0,,2464720.0,45.22,(1-4) LR Low Rise,other,none,none,98109,30.0,20 à 40,20300.0,1.3644784620810593
21438,2015,1.0,0,38038.0,19600.0,0.0,81.0,2112095.0,14.72,(1-4) LR Low Rise,office,parking,none,98109,23.0,20 à 40,9509.5,0.6225553558912158
21442,2015,1.0,24596,41591.0,21350.0,0.0,93.0,2255263.0,62.98,(1-4) LR Low Rise,office,parking,none,98109,15.0,0 à 20,10000.0,0.566767502403188
21443,2015,1.0,6062,35404.0,5000.0,1250.0,1.0,9621807.0,255.61,(1-4) LR Low Rise,office,hospital,parking,98109,94.0,80 à 100,11801.333333333334,0.5460079023708854
21445,2015,1.0,100800,120548.0,88960.0,5436.0,92.0,7359802.0,87.73,(5-9) MR Mid Rise,office,parking,shops,98109,9.0,0 à 20,4985.0,0.5663153699828487
21459,2015,1.0,7308,8061.0,8000.0,2095.0,51.0,504439.0,3.52,(1-4) LR Low Rise,office,parking,shops,98109,58.0,40 à 60,4456.0,1.8257920027008658
21464,2015,1.0,0,49680.0,0.0,0.0,,3289053.0,148.02,(1-4) LR Low Rise,other,none,none,98104,56.0,40 à 60,49680.0,1.7519143699346442
21465,2015,1.0,0,36314.0,0.0,0.0,,2657625.0,83.27,(1-4) LR Low Rise,other,none,none,98104,60.0,40 à 60,36314.0,1.6077110774986865
21468,2015,1.0,0,11888.0,4329.0,4029.0,,1367815.0,9.54,(1-4) LR Low Rise,other,shops,shops,98101,106.0,> 100,12960.0,0.9250837474564422
21469,2015,1.0,0,25500.0,8500.0,0.0,81.0,1781063.0,65.75,(1-4) LR Low Rise,office,shops,none,98101,103.0,> 100,11921.5,0.82359477030599
21474,2015,1.0,0,24019.0,0.0,0.0,,24126.0,0.17,(1-4) LR Low Rise,other,none,none,98101,122.0,> 100,16586.666666666668,1.0642546501888568
21478,2015,1.0,0,15614.0,9240.0,8199.0,,4217108.0,93.21,(1-4) LR Low Rise,shops,shops,other,98101,122.0,> 100,24640.0,0.9835757670712589
21481,2015,1.0,0,22669.0,10455.0,3668.0,,3863772.0,26.94,(1-4) LR Low Rise,residential,shops,shops,98101,80.0,60 à 80,11375.0,0.9105617787091063
21482,2015,1.0,0,17102.0,6633.0,1840.0,,7003615.0,224.63,(1-4) LR Low Rise,shops,other,office,98101,110.0,> 100,12690.0,0.9247007121076054
21483,2015,1.0,0,20895.0,16260.0,3560.0,,2917748.0,48.6,(5-9) MR Mid Rise,office,shops,unheated,98101,107.0,> 100,6785.833333333333,1.0164090233476324
21488,2015,1.0,34800,36036.0,26528.0,15011.0,93.0,1679127.0,11.71,(1-4) LR Low Rise,parking,office,shops,98121,32.0,20 à 40,11816.25,1.019494195044642
21495,2015,1.0,0,36160.0,0.0,0.0,37.0,2071600.0,14.44,(1-4) LR Low Rise,office,none,none,98101,112.0,> 100,9040.0,0.8694739171513504
21496,2015,1.0,0,6455.0,5813.0,5581.0,,5039523.0,134.71,(1-4) LR Low Rise,shops,office,other,98101,104.0,> 100,34617.0,0.9091089165459881
21505,2015,1.0,0,68048.0,0.0,0.0,100.0,1544117.0,14.51,(5-9) MR Mid Rise,office,none,none,98121,113.0,> 100,9720.0,1.0003172118971366
21506,2015,1.0,0,12714.0,11592.0,2836.0,,2154224.0,75.89,(1-4) LR Low Rise,office,residential,shops,98121,112.0,> 100,9780.0,0.9641438710896478
21508,2015,1.0,0,22710.0,0.0,0.0,,278741.0,1.94,(1-4) LR Low Rise,other,none,none,98121,92.0,80 à 100,11355.0,0.942223591540374
21515,2015,1.0,13540,36959.0,13540.0,0.0,17.0,3030041.0,21.28,(1-4) LR Low Rise,office,parking,none,98102,22.0,20 à 40,12319.666666666666,2.3307556202366446
21520,2015,1.0,9605,57972.0,0.0,0.0,68.0,3721129.0,49.16,(5-9) MR Mid Rise,office,parking,none,98102,58.0,40 à 60,8972.0,2.296104539591983
21521,2015,1.0,0,45960.0,0.0,0.0,58.0,4075193.0,175.62,(1-4) LR Low Rise,school,none,none,98102,92.0,80 à 100,22980.0,2.0875270643428143
21530,2015,1.0,0,21128.0,0.0,0.0,85.0,684865.0,4.77,(1-4) LR Low Rise,office,none,none,98109,63.0,60 à 80,10564.0,0.9681028156152569
21533,2015,1.0,105499,108763.0,105499.0,58152.0,,9049598.0,221.09,(1-4) LR Low Rise,hotel-like,parking,residential,98109,14.0,0 à 20,42235.75,0.8608980103634635
21534,2015,1.0,0,54150.0,650.0,0.0,,1328920.0,9.26,(1-4) LR Low Rise,office,datacenter,none,98109,9.0,0 à 20,17184.0,0.8841608828980393
21535,2015,1.0,0,38500.0,0.0,0.0,45.0,2361960.0,51.64,(1-4) LR Low Rise,hotel-like,none,none,98109,63.0,60 à 80,9630.0,0.9203181288339626
21537,2015,1.0,4256,19000.0,0.0,0.0,91.0,967697.0,32.9,(1-4) LR Low Rise,hotel-like,none,none,98109,61.0,60 à 80,8310.0,0.9923391842977007
21546,2015,1.0,0,27338.0,0.0,0.0,65.0,526059.0,3.67,(1-4) LR Low Rise,unheated,none,none,98109,62.0,60 à 80,27338.0,0.6763231801299502
21549,2015,1.0,0,20649.0,13767.0,2000.0,1.0,10975751.0,358.91,(1-4) LR Low Rise,hospital,office,parking,98119,60.0,40 à 60,17208.0,2.240655928020908
21550,2015,1.0,0,45864.0,0.0,0.0,89.0,3043767.0,135.56,(1-4) LR Low Rise,office,none,none,98119,92.0,80 à 100,15288.0,1.874899942777335
21557,2015,1.0,0,61099.0,0.0,0.0,7.0,3886929.0,93.23,(1-4) LR Low Rise,school,none,none,98125,23.0,20 à 40,24626.0,12.409303052431037
21580,2015,1.0,0,33176.0,15000.0,0.0,89.0,1429196.0,36.62,(1-4) LR Low Rise,office,parking,none,98102,35.0,20 à 40,11058.666666666666,1.9475872051201302
21582,2015,1.0,3764,10751.0,8044.0,2635.0,,1468882.0,37.72,(1-4) LR Low Rise,shops,office,office,98102,29.0,20 à 40,7143.333333333333,1.9143115849278487
21601,2015,1.0,0,75605.0,0.0,0.0,83.0,2199689.0,43.08,(1-4) LR Low Rise,school,none,none,98118,22.0,20 à 40,37802.5,11.057819526523394
21604,2015,1.0,0,29525.0,0.0,0.0,55.0,1688739.0,36.12,(1-4) LR Low Rise,school,none,none,98118,14.0,0 à 20,14762.5,11.22760657618394
21611,2015,1.0,0,21948.0,0.0,0.0,54.0,318205.0,2.22,(10+) HR High Rise,unheated,none,none,98108,45.0,40 à 60,221.6969696969697,7.639145682256097
21613,2015,1.0,0,30095.0,1096.0,0.0,,5975230.0,173.05,(1-4) LR Low Rise,other,unheated,none,other,95.0,80 à 100,10397.0,4.130885724723575
21616,2015,1.0,0,43188.0,0.0,0.0,72.0,2255905.0,80.99,(1-4) LR Low Rise,school,none,none,98125,68.0,60 à 80,42292.0,12.251417887416938
21617,2015,1.0,0,31303.0,3468.0,840.0,,2767381.0,98.22,(1-4) LR Low Rise,shops,shops,office,98125,75.0,60 à 80,37377.0,11.938506757427104
21622,2015,1.0,0,16768.0,6837.0,5775.0,30.0,841381.0,5.87,(1-4) LR Low Rise,unheated,office,other,98108,45.0,40 à 60,29380.0,8.618362596540965
21656,2015,1.0,0,22688.0,0.0,0.0,89.0,298063.0,5.28,(1-4) LR Low Rise,unheated,none,none,98122,100.0,80 à 100,11344.0,1.7509160833253885
21687,2015,1.0,0,22364.0,0.0,0.0,,1289073.0,44.15,(1-4) LR Low Rise,school,parking,none,98118,60.0,40 à 60,11182.0,7.049384522459689
21689,2015,1.0,0,40738.0,0.0,0.0,86.0,1810353.0,12.62,(1-4) LR Low Rise,office,none,none,98118,40.0,20 à 40,20631.0,8.446800659748378
21716,2015,1.0,0,26580.0,11497.0,0.0,1.0,7542332.0,92.3,(1-4) LR Low Rise,office,datacenter,none,98109,69.0,60 à 80,21591.5,1.0724881695236221
21723,2015,1.0,0,45680.0,0.0,0.0,81.0,1988784.0,82.66,(1-4) LR Low Rise,unheated,none,none,98115,114.0,> 100,15226.666666666666,7.84196512730567
21741,2015,1.0,71790,726000.0,0.0,0.0,12.0,36863348.0,900.39,(10+) HR High Rise,hotel-like,none,none,98109,16.0,0 à 20,46597.0,0.3642267888024215
21768,2015,1.0,0,18278.0,15212.0,0.0,95.0,550767.0,3.84,(1-4) LR Low Rise,unheated,office,none,98126,65.0,60 à 80,23562.0,9.629533178558638
21772,2015,1.0,0,10292.0,10200.0,0.0,,926923.0,6.46,(1-4) LR Low Rise,office,other,none,98107,23.0,20 à 40,7211.0,5.227944034439695
21774,2015,1.0,0,53689.0,0.0,0.0,77.0,1921222.0,13.39,(1-4) LR Low Rise,school,none,none,98126,34.0,20 à 40,25350.5,8.77940104497958
21783,2015,1.0,0,18373.0,2728.0,0.0,,562617.0,19.35,(1-4) LR Low Rise,unheated,office,none,98108,33.0,20 à 40,21101.0,6.169421117760246
21784,2015,1.0,0,45594.0,0.0,0.0,83.0,1272821.0,8.87,(1-4) LR Low Rise,distribution center,none,none,98108,108.0,> 100,22797.0,6.173965903634347
21785,2015,1.0,0,26660.0,0.0,0.0,,2257181.0,15.74,(1-4) LR Low Rise,other,none,none,98108,72.0,60 à 80,26660.0,7.3278403651989334
